"GEO_ID","NAME","B01001_001E","B01001_002E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_026E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E"
"Geography","NAME","Estimate!!Total:","Estimate!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over"
"1500000US240150302004","Block Group 4, Census Tract 302, Cecil County, Maryland","683","447","0","11","39","63","52","0","3","0","5","85","2","33","10","53","6","0","36","2","47","0","0","0","0","236","0","0","0","5","0","0","0","0","27","9","0","31","21","50","22","31","14","0","20","3","0","0","3"
"1500000US240317014181","Block Group 1, Census Tract 7014.18, Montgomery County, Maryland","3445","1457","36","59","198","42","56","38","21","70","48","90","135","34","165","140","135","48","20","44","25","7","34","6","6","1988","121","65","294","92","22","38","31","58","149","105","86","183","120","131","231","18","38","45","57","76","14","6","8"
"1500000US240199705001","Block Group 1, Census Tract 9705, Dorchester County, Maryland","412","224","0","23","0","0","0","0","0","0","12","27","20","8","0","21","49","26","0","0","14","24","0","0","0","188","28","27","0","0","0","0","0","0","0","0","0","0","0","7","14","0","0","0","49","0","12","14","37"
"1500000US240054906021","Block Group 1, Census Tract 4906.02, Baltimore County, Maryland","1221","696","83","29","92","55","0","9","26","19","0","48","35","54","68","87","5","0","16","19","0","11","7","0","33","525","66","13","33","18","0","0","0","40","30","63","64","30","49","25","31","0","0","7","13","17","9","10","7"
"1500000US240054001001","Block Group 1, Census Tract 4001, Baltimore County, Maryland","1727","968","147","51","56","23","24","0","18","142","23","12","64","58","95","68","43","49","0","16","20","24","21","14","0","759","28","24","36","0","82","0","0","0","11","31","128","28","83","92","58","0","37","32","22","13","0","14","40"
"1500000US240317007223","Block Group 3, Census Tract 7007.22, Montgomery County, Maryland","1465","674","82","51","0","32","0","0","0","101","0","79","117","20","52","13","39","17","7","0","26","11","27","0","0","791","46","44","52","22","0","0","0","12","82","81","88","66","13","12","50","80","54","0","43","9","28","0","9"
"1500000US240054023022","Block Group 2, Census Tract 4023.02, Baltimore County, Maryland","3633","1765","178","75","160","96","81","27","29","121","54","150","137","62","98","35","136","21","76","55","36","46","28","51","13","1868","48","97","173","73","0","27","12","101","122","148","117","123","134","97","167","38","141","65","42","17","31","63","32"
"1500000US245101504001","Block Group 1, Census Tract 1504, Baltimore city, Maryland","700","156","0","0","0","0","0","0","35","0","0","10","32","0","0","0","42","11","0","0","0","26","0","0","0","544","33","64","13","31","29","0","0","0","108","0","32","0","0","0","95","0","53","0","0","0","21","10","55"
"1500000US245101307002","Block Group 2, Census Tract 1307, Baltimore city, Maryland","947","408","70","24","0","38","17","0","0","10","11","52","47","30","67","0","26","0","0","0","16","0","0","0","0","539","36","72","14","0","0","0","0","0","82","120","41","0","43","16","26","16","17","10","17","15","0","0","14"
"1500000US240054011021","Block Group 1, Census Tract 4011.02, Baltimore County, Maryland","898","440","10","55","28","7","0","0","12","27","63","14","15","37","0","14","14","26","43","8","0","15","36","10","6","458","23","0","22","6","1","30","0","29","45","4","12","43","10","53","7","6","38","31","0","49","22","6","21"
"1500000US240037409004","Block Group 4, Census Tract 7409, Anne Arundel County, Maryland","894","418","0","59","30","12","13","24","0","0","34","68","33","29","28","13","12","0","0","0","0","33","16","0","14","476","46","0","70","0","14","0","0","15","24","90","0","41","13","9","31","0","59","17","15","0","15","0","17"
"1500000US240054410002","Block Group 2, Census Tract 4410, Baltimore County, Maryland","1843","781","25","52","206","107","27","0","12","51","36","32","40","63","47","10","0","52","12","0","0","9","0","0","0","1062","117","139","57","66","40","15","11","38","25","147","152","13","56","41","40","33","0","5","17","0","19","23","8"
"1500000US240037401041","Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland","3517","1799","48","120","211","51","25","67","20","188","58","47","148","68","145","145","237","36","78","16","43","27","0","21","0","1718","97","105","165","0","75","22","0","30","90","100","139","118","149","204","180","20","71","69","16","28","40","0","0"
"1500000US240317032123","Block Group 3, Census Tract 7032.12, Montgomery County, Maryland","1458","675","17","13","70","13","18","0","0","0","119","18","66","142","14","0","59","0","31","13","38","16","28","0","0","783","58","17","30","14","0","0","10","0","21","104","148","65","77","34","66","0","45","16","0","46","17","15","0"
"1500000US240217510042","Block Group 2, Census Tract 7510.04, Frederick County, Maryland","3371","1553","158","75","70","73","36","16","17","51","223","115","117","91","107","107","113","32","63","20","26","23","12","0","8","1818","135","114","82","63","21","5","25","119","192","218","120","141","117","107","94","38","55","24","50","43","49","6","0"
"1500000US240037307001","Block Group 1, Census Tract 7307, Anne Arundel County, Maryland","1748","800","49","53","59","80","10","0","12","0","0","51","53","42","121","16","65","0","14","35","20","50","41","14","15","948","42","171","96","35","0","0","0","52","0","33","87","30","79","64","72","21","0","37","45","70","0","0","14"
"1500000US240178507112","Block Group 2, Census Tract 8507.11, Charles County, Maryland","1058","464","7","56","38","0","26","0","0","0","1","42","11","71","31","47","39","0","33","0","7","55","0","0","0","594","11","63","94","13","0","0","0","0","16","11","60","62","102","0","39","18","52","44","0","0","9","0","0"
"1500000US240317008352","Block Group 2, Census Tract 7008.35, Montgomery County, Maryland","3411","1673","121","69","41","83","20","25","34","143","152","149","23","38","105","145","109","139","63","32","49","75","25","18","15","1738","143","55","138","117","112","29","36","27","110","91","45","36","219","141","87","91","41","64","11","73","32","40","0"
"1500000US245102404003","Block Group 3, Census Tract 2404, Baltimore city, Maryland","1206","583","80","8","12","13","0","0","0","17","129","72","95","21","54","22","12","0","0","2","40","6","0","0","0","623","61","20","42","18","0","0","0","13","109","150","43","11","28","0","54","20","12","13","0","7","22","0","0"
"1500000US240338014092","Block Group 2, Census Tract 8014.09, Prince George's County, Maryland","1273","546","17","25","16","24","0","8","0","24","42","35","39","54","6","75","64","7","31","0","17","46","6","10","0","727","0","145","59","3","18","32","0","24","37","0","103","60","53","12","35","0","26","17","47","29","14","13","0"
"1500000US240338002111","Block Group 1, Census Tract 8002.11, Prince George's County, Maryland","1043","508","0","47","54","0","17","0","0","43","0","30","64","79","20","91","19","0","6","0","1","33","0","4","0","535","46","41","45","6","8","0","5","0","127","45","14","69","59","19","19","16","11","0","0","0","0","0","5"
"1500000US245102707023","Block Group 3, Census Tract 2707.02, Baltimore city, Maryland","522","239","15","7","0","0","0","0","0","9","33","11","17","11","17","10","46","0","14","0","5","18","21","5","0","283","6","5","0","7","7","8","0","0","11","15","55","26","11","23","33","26","0","6","4","30","5","0","5"
"1500000US245102506001","Block Group 1, Census Tract 2506, Baltimore city, Maryland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US240253042014","Block Group 4, Census Tract 3042.01, Harford County, Maryland","625","305","0","30","21","0","34","0","0","16","0","16","0","22","42","9","44","0","0","12","0","40","0","19","0","320","0","42","0","9","39","18","0","0","0","0","36","61","0","22","14","16","0","0","20","43","0","0","0"
"1500000US240054209002","Block Group 2, Census Tract 4209, Baltimore County, Maryland","777","306","9","21","6","0","8","0","0","28","8","0","11","32","38","15","34","24","7","10","18","9","18","10","0","471","30","11","31","47","0","0","8","6","0","29","50","53","7","7","32","0","48","9","26","50","17","10","0"
"1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland","1777","886","87","97","34","42","11","0","24","81","79","33","40","30","9","38","134","22","37","0","19","34","17","9","9","891","45","28","38","46","28","0","21","63","57","10","78","139","73","36","54","8","21","27","24","55","32","0","8"
"1500000US240054011012","Block Group 2, Census Tract 4011.01, Baltimore County, Maryland","1536","848","0","25","51","0","66","26","0","63","180","0","27","60","37","103","55","52","0","41","7","0","35","20","0","688","0","0","48","46","25","0","0","42","0","0","0","47","79","76","152","60","28","0","18","0","58","9","0"
"1500000US240450107011","Block Group 1, Census Tract 107.01, Wicomico County, Maryland","771","313","19","16","27","5","2","2","0","0","7","20","22","19","4","34","25","2","19","0","23","52","2","8","5","458","16","36","37","24","8","3","0","9","23","32","26","21","23","18","26","13","34","27","9","50","7","12","4"
"1500000US240217522021","Block Group 1, Census Tract 7522.02, Frederick County, Maryland","2256","947","37","108","66","86","30","39","0","18","69","26","74","102","63","96","34","10","0","41","0","48","0","0","0","1309","272","146","81","62","0","0","2","94","65","166","80","70","74","125","10","0","0","36","12","14","0","0","0"
"1500000US240054070012","Block Group 2, Census Tract 4070.01, Baltimore County, Maryland","1726","801","55","8","49","31","18","10","0","37","11","41","29","54","16","44","72","45","170","10","38","21","0","18","24","925","18","8","84","73","10","9","9","21","67","32","20","44","61","82","69","76","79","17","25","35","32","0","54"
"1500000US240317001042","Block Group 2, Census Tract 7001.04, Montgomery County, Maryland","2125","972","87","68","64","60","71","0","0","37","27","84","19","82","70","96","52","25","50","21","0","13","0","34","12","1153","115","91","155","73","0","33","0","0","51","98","124","45","73","78","66","8","16","13","39","38","0","37","0"
"1500000US245100805002","Block Group 2, Census Tract 805, Baltimore city, Maryland","349","186","0","0","7","0","9","10","0","30","0","0","9","23","22","6","17","0","24","7","6","8","8","0","0","163","0","0","0","15","0","0","0","0","0","0","0","0","0","52","0","22","20","11","22","6","0","0","15"
"1500000US240399305002","Block Group 2, Census Tract 9305, Somerset County, Maryland","854","389","32","0","52","19","0","22","0","54","16","8","0","19","20","30","8","35","17","0","0","37","20","0","0","465","44","53","21","39","25","0","0","25","8","0","58","0","88","8","30","10","0","0","10","7","11","20","8"
"1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland","1454","727","0","0","30","25","0","0","0","27","52","56","30","37","10","153","81","55","18","0","22","49","20","55","7","727","36","0","56","93","29","13","11","16","30","18","27","63","28","75","100","0","26","6","33","0","29","38","0"
"1500000US240253012022","Block Group 2, Census Tract 3012.02, Harford County, Maryland","926","545","0","21","17","123","0","0","0","19","45","0","0","154","40","63","21","0","0","0","16","14","0","12","0","381","21","20","0","0","0","0","26","0","117","0","23","19","42","15","0","16","0","0","17","34","31","0","0"
"1500000US240450101022","Block Group 2, Census Tract 101.02, Wicomico County, Maryland","1033","514","49","16","10","0","0","0","0","13","16","125","18","0","20","11","44","10","10","17","32","33","67","0","23","519","19","15","10","0","57","0","0","55","8","7","25","0","30","65","63","56","10","10","25","17","16","8","23"
"1500000US240430104001","Block Group 1, Census Tract 104, Washington County, Maryland","1023","453","0","17","19","12","0","18","0","19","0","18","0","39","61","39","0","0","15","14","44","59","39","13","27","570","0","49","16","0","33","0","18","61","39","33","16","38","15","18","33","0","0","42","68","14","55","0","22"
"1500000US245102501012","Block Group 2, Census Tract 2501.01, Baltimore city, Maryland","2854","1079","49","41","151","21","45","0","0","28","152","48","100","49","130","47","75","12","52","7","22","12","22","16","0","1775","120","112","102","62","0","25","12","1","99","116","231","37","107","195","139","55","134","0","75","38","18","73","24"
"1500000US240479517001","Block Group 1, Census Tract 9517, Worcester County, Maryland","1515","769","53","34","29","10","0","0","0","16","61","89","20","24","41","59","59","6","58","27","63","28","33","38","21","746","13","7","62","11","24","0","0","16","0","32","49","6","72","70","65","33","70","25","37","59","28","39","28"
"1500000US240054904001","Block Group 1, Census Tract 4904, Baltimore County, Maryland","1047","527","20","20","90","9","7","0","0","0","20","5","16","58","28","64","30","7","34","7","8","32","42","11","19","520","15","16","31","38","1","0","0","0","11","11","3","41","47","67","46","22","0","5","22","39","43","20","42"
"1500000US240199704002","Block Group 2, Census Tract 9704, Dorchester County, Maryland","1408","773","83","116","84","56","32","0","0","0","92","7","0","142","13","35","30","0","41","0","19","17","6","0","0","635","10","33","26","54","0","0","0","43","60","128","0","42","26","44","77","12","12","0","7","15","31","8","7"
"1500000US240317023012","Block Group 2, Census Tract 7023.01, Montgomery County, Maryland","1524","846","105","27","79","48","0","32","0","27","115","79","86","70","24","58","47","0","14","0","0","0","15","13","7","678","66","83","62","47","0","0","11","107","31","34","19","13","46","57","43","34","7","0","7","0","11","0","0"
"1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland","546","255","12","0","14","13","0","0","8","0","23","26","0","7","20","21","26","9","0","11","8","14","21","13","9","291","0","5","12","8","3","0","9","17","21","21","6","6","10","25","27","5","11","6","16","39","7","27","10"
"1500000US240135130011","Block Group 1, Census Tract 5130.01, Carroll County, Maryland","2787","1278","67","134","99","75","35","8","12","33","42","75","113","96","95","99","138","53","25","49","11","10","9","0","0","1509","115","110","74","92","54","23","23","120","48","104","98","108","124","110","112","31","43","28","23","22","16","20","11"
"1500000US240430004003","Block Group 3, Census Tract 4, Washington County, Maryland","661","284","24","14","34","0","0","11","0","30","14","38","35","0","16","5","28","5","5","0","8","13","4","0","0","377","12","27","3","0","0","20","10","14","55","33","18","26","28","30","14","0","15","17","7","27","0","21","0"
"1500000US240217505052","Block Group 2, Census Tract 7505.05, Frederick County, Maryland","1682","911","79","51","31","54","0","30","27","39","150","71","40","30","59","39","115","0","14","48","15","0","0","0","19","771","46","24","0","15","0","0","0","76","100","89","17","154","16","72","63","0","0","17","16","38","0","0","28"
"1500000US245102708055","Block Group 5, Census Tract 2708.05, Baltimore city, Maryland","1511","720","20","41","46","11","38","0","15","18","89","80","65","94","36","29","62","0","7","8","0","20","15","26","0","791","52","24","88","33","11","0","0","0","45","70","103","53","76","10","34","0","50","51","34","33","20","0","4"
"1500000US240253011082","Block Group 2, Census Tract 3011.08, Harford County, Maryland","1377","683","35","14","49","51","24","22","16","16","19","37","32","16","62","32","43","34","39","63","38","18","17","0","6","694","20","13","41","53","0","10","0","38","8","53","24","43","73","31","53","9","94","24","13","31","32","7","24"
"1500000US240378758011","Block Group 1, Census Tract 8758.01, St. Mary's County, Maryland","1421","863","133","46","86","15","19","98","22","124","98","116","48","28","6","11","13","0","0","0","0","0","0","0","0","558","120","82","18","19","1","4","9","24","111","67","53","10","11","0","15","0","11","0","0","3","0","0","0"
"1500000US240317008172","Block Group 2, Census Tract 7008.17, Montgomery County, Maryland","1854","840","17","0","0","16","0","38","20","94","128","153","33","28","16","53","91","13","16","16","64","0","0","0","44","1014","16","84","17","0","21","21","22","127","208","97","29","32","45","170","45","0","16","0","0","17","47","0","0"
"1500000US240450103002","Block Group 2, Census Tract 103, Wicomico County, Maryland","1132","406","0","156","81","0","0","0","0","0","0","104","0","0","0","0","0","12","0","0","0","0","27","26","0","726","125","0","118","0","0","0","0","0","16","141","0","0","0","0","57","12","26","0","0","63","60","46","62"
"1500000US240338064003","Block Group 3, Census Tract 8064, Prince George's County, Maryland","900","483","23","58","7","0","11","37","14","79","32","3","26","26","32","41","19","12","18","0","29","0","0","0","16","417","0","30","90","0","0","0","0","0","13","28","17","67","22","27","26","15","0","27","0","6","20","23","6"
"1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland","1953","945","75","70","83","15","0","24","0","87","21","53","113","51","66","39","72","18","40","27","46","29","16","0","0","1008","60","84","13","23","0","14","0","111","224","68","42","45","55","18","62","58","57","14","29","13","6","0","12"
"1500000US240253036022","Block Group 2, Census Tract 3036.02, Harford County, Maryland","1632","838","20","46","45","74","11","0","0","37","0","40","28","94","27","78","97","57","36","10","35","26","37","21","19","794","45","36","46","8","27","12","28","0","63","18","59","46","57","57","78","25","38","0","18","61","31","41","0"
"1500000US240178502011","Block Group 1, Census Tract 8502.01, Charles County, Maryland","1039","681","73","23","5","10","16","41","67","165","86","36","14","37","22","0","56","0","7","0","2","18","0","3","0","358","14","10","26","18","14","7","14","32","48","15","20","25","36","19","2","0","35","0","7","0","16","0","0"
"1500000US240317008152","Block Group 2, Census Tract 7008.15, Montgomery County, Maryland","3207","1822","173","98","115","153","0","173","0","10","214","299","15","46","164","144","44","15","13","0","89","26","31","0","0","1385","95","79","44","125","0","0","0","51","34","161","87","59","217","86","54","70","156","0","27","40","0","0","0"
"1500000US240317003091","Block Group 1, Census Tract 7003.09, Montgomery County, Maryland","2976","1309","116","21","238","74","71","0","0","0","28","136","46","94","90","184","83","41","7","0","0","0","80","0","0","1667","209","66","77","15","27","0","0","53","72","251","125","123","125","153","17","40","24","21","28","21","127","48","45"
"1500000US240338002121","Block Group 1, Census Tract 8002.12, Prince George's County, Maryland","3538","1687","97","81","136","76","24","20","67","21","163","157","39","192","81","187","150","10","25","36","52","47","0","12","14","1851","127","95","63","50","42","0","25","159","125","141","178","109","151","178","160","28","54","29","33","43","40","13","8"
"1500000US240358104002","Block Group 2, Census Tract 8104, Queen Anne's County, Maryland","3607","1904","129","152","123","43","105","37","44","38","152","57","111","41","150","275","166","6","23","0","46","75","69","14","48","1703","57","138","123","66","64","0","27","27","55","29","103","107","193","183","120","49","17","31","73","28","29","113","71"
"1500000US240253053001","Block Group 1, Census Tract 3053, Harford County, Maryland","863","427","44","34","24","21","10","0","0","0","30","19","6","54","37","34","18","22","12","14","5","22","7","0","14","436","0","24","23","30","13","11","0","11","26","18","20","18","79","26","27","17","18","23","0","28","3","7","14"
"1500000US240054004005","Block Group 5, Census Tract 4004, Baltimore County, Maryland","1550","718","20","33","35","0","0","0","0","53","60","24","55","24","13","69","32","36","102","36","42","15","16","22","31","832","12","12","24","27","0","0","0","0","12","37","23","26","23","72","102","86","21","16","63","42","79","18","137"
"1500000US240338035123","Block Group 3, Census Tract 8035.12, Prince George's County, Maryland","1613","761","52","18","0","77","0","14","0","12","0","261","57","54","0","37","59","84","21","0","15","0","0","0","0","852","111","23","0","81","0","0","0","0","113","95","0","44","46","134","19","20","81","17","14","54","0","0","0"
"1500000US240054113032","Block Group 2, Census Tract 4113.03, Baltimore County, Maryland","1225","642","32","29","42","18","0","0","0","27","44","67","0","54","19","63","63","0","61","13","13","16","27","40","14","583","40","12","0","0","35","0","0","0","23","40","11","41","19","68","56","34","39","12","0","46","14","39","54"
"1500000US240217707001","Block Group 1, Census Tract 7707, Frederick County, Maryland","1542","782","0","28","35","11","50","11","11","55","40","22","43","55","48","45","110","30","45","49","27","16","21","30","0","760","49","19","52","39","0","0","12","0","40","87","53","20","33","79","78","19","72","25","18","44","11","0","10"
"1500000US240054015033","Block Group 3, Census Tract 4015.03, Baltimore County, Maryland","1172","647","98","39","33","0","13","0","0","0","29","27","55","112","15","33","88","0","12","21","44","28","0","0","0","525","22","33","29","20","22","0","0","0","0","44","65","90","17","15","74","0","15","20","14","14","20","0","11"
"1500000US240217510033","Block Group 3, Census Tract 7510.03, Frederick County, Maryland","817","287","0","0","8","0","0","0","0","0","0","0","113","0","0","15","17","28","0","0","0","0","0","0","106","530","0","107","0","54","0","0","0","0","0","30","58","0","25","0","14","0","17","0","13","28","0","65","119"
"1500000US240054905002","Block Group 2, Census Tract 4905, Baltimore County, Maryland","1425","657","8","26","87","21","10","19","19","14","14","20","0","74","14","44","77","15","47","30","46","44","18","10","0","768","0","48","79","24","27","0","0","18","28","21","58","62","32","47","82","58","21","16","57","56","18","9","7"
"1500000US245101801001","Block Group 1, Census Tract 1801, Baltimore city, Maryland","1057","392","0","83","65","41","37","5","0","11","0","0","36","11","0","16","16","0","6","0","12","29","24","0","0","665","60","91","79","29","9","29","0","29","51","50","56","31","36","0","24","0","26","11","0","10","30","14","0"
"1500000US240358104003","Block Group 3, Census Tract 8104, Queen Anne's County, Maryland","581","323","0","0","82","0","0","0","0","35","0","21","0","18","24","20","16","0","38","0","69","0","0","0","0","258","0","9","28","0","0","0","0","41","24","0","49","25","21","0","30","0","17","0","0","0","14","0","0"
"1500000US240054206001","Block Group 1, Census Tract 4206, Baltimore County, Maryland","2440","1157","129","36","80","77","13","0","84","48","28","81","74","84","104","68","52","17","29","42","0","41","22","27","21","1283","116","157","50","60","0","46","38","20","132","101","19","91","71","42","35","33","97","18","28","17","28","46","38"
"1500000US240338006071","Block Group 1, Census Tract 8006.07, Prince George's County, Maryland","2687","1343","21","85","109","90","7","0","0","76","105","37","110","45","61","132","119","37","113","34","44","66","39","13","0","1344","55","63","19","40","1","0","0","56","113","72","119","75","51","151","177","57","90","77","32","53","12","15","16"
"1500000US240317055022","Block Group 2, Census Tract 7055.02, Montgomery County, Maryland","830","355","9","10","18","20","28","0","0","13","0","0","25","0","30","38","43","9","14","0","9","57","9","15","8","475","11","19","47","22","10","0","0","0","23","24","12","0","40","50","29","38","37","0","9","51","28","8","17"
"1500000US240450106042","Block Group 2, Census Tract 106.04, Wicomico County, Maryland","1074","485","45","16","25","30","9","4","0","55","38","41","17","37","27","45","31","6","20","3","18","15","1","0","2","589","78","88","20","6","4","6","0","35","64","37","24","18","34","45","56","2","11","15","12","18","2","9","5"
"1500000US240217505053","Block Group 3, Census Tract 7505.05, Frederick County, Maryland","3487","1664","234","244","76","114","25","22","0","85","198","64","159","136","171","40","63","0","0","0","0","16","17","0","0","1823","100","162","189","86","50","0","111","43","119","209","185","178","15","111","165","0","0","0","22","15","63","0","0"
"1500000US245102606043","Block Group 3, Census Tract 2606.04, Baltimore city, Maryland","677","312","57","23","67","17","0","0","13","40","9","62","0","6","2","8","0","0","0","0","8","0","0","0","0","365","96","43","13","10","0","0","0","16","63","54","14","10","16","30","0","0","0","0","0","0","0","0","0"
"1500000US240276068053","Block Group 3, Census Tract 6068.05, Howard County, Maryland","1583","833","0","25","35","7","25","0","38","69","99","33","22","38","16","96","69","25","48","41","30","16","55","37","9","750","26","18","19","10","0","0","14","89","27","45","9","33","47","61","87","21","63","31","32","36","31","51","0"
"1500000US245102504011","Block Group 1, Census Tract 2504.01, Baltimore city, Maryland","1765","779","43","32","25","53","0","44","23","25","42","71","77","38","69","28","67","0","70","0","60","12","0","0","0","986","67","24","86","5","87","19","17","32","64","19","91","140","15","14","156","57","0","25","25","43","0","0","0"
"1500000US240338013022","Block Group 2, Census Tract 8013.02, Prince George's County, Maryland","1104","613","14","46","26","41","0","0","0","14","59","81","17","26","41","61","59","0","29","16","12","18","38","0","15","491","25","40","35","20","0","0","0","6","4","23","15","47","41","62","36","0","41","19","17","31","10","4","15"
"1500000US240253042023","Block Group 3, Census Tract 3042.02, Harford County, Maryland","882","418","13","14","22","59","17","30","23","0","23","0","7","43","0","20","57","33","37","11","0","9","0","0","0","464","47","36","12","0","0","14","0","14","0","59","26","26","13","85","23","31","16","9","15","5","17","0","16"
"1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland","1706","985","121","87","44","40","0","41","0","69","46","100","138","79","28","33","32","36","0","10","0","64","17","0","0","721","21","0","31","0","0","0","0","0","61","45","156","0","79","59","77","36","0","0","0","90","66","0","0"
"1500000US240054926003","Block Group 3, Census Tract 4926, Baltimore County, Maryland","2092","896","68","107","62","21","0","18","0","33","82","58","124","21","73","39","48","14","24","7","42","8","17","19","11","1196","66","31","102","60","32","0","36","64","73","172","137","92","44","78","48","59","7","0","39","17","29","0","10"
"1500000US240276051022","Block Group 2, Census Tract 6051.02, Howard County, Maryland","2682","1483","38","133","104","70","26","59","14","21","64","53","127","132","74","191","108","32","64","33","23","31","29","11","46","1199","42","77","22","51","68","32","32","25","11","122","70","172","63","75","66","69","41","35","22","15","17","22","50"
"1500000US240054515001","Block Group 1, Census Tract 4515, Baltimore County, Maryland","1679","798","39","80","94","22","15","0","12","34","53","29","28","51","24","32","53","51","37","48","12","33","12","13","26","881","12","11","85","22","31","22","14","12","8","70","144","31","25","127","75","48","0","61","13","44","11","14","1"
"1500000US240253028022","Block Group 2, Census Tract 3028.02, Harford County, Maryland","856","401","19","32","70","0","32","14","10","19","0","18","19","11","50","45","0","0","11","9","0","7","21","14","0","455","7","0","18","20","16","0","33","0","14","29","35","13","79","49","27","10","8","0","7","59","0","14","17"
"1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland","1521","822","9","95","53","11","42","0","0","47","26","52","58","81","47","39","69","38","17","16","31","36","34","7","14","699","48","32","27","0","28","0","0","30","63","13","52","48","30","25","108","9","0","18","48","64","6","26","24"
"1500000US245101602001","Block Group 1, Census Tract 1602, Baltimore city, Maryland","1116","502","13","51","91","45","24","42","0","0","17","61","15","13","65","11","21","0","21","7","0","0","0","5","0","614","82","37","5","0","21","0","41","23","97","17","38","8","27","44","30","21","25","3","17","27","26","0","25"
"1500000US240338004102","Block Group 2, Census Tract 8004.10, Prince George's County, Maryland","3102","1536","78","159","117","56","145","142","64","127","87","15","59","41","25","74","120","31","75","23","62","28","8","0","0","1566","31","46","62","52","184","167","113","81","123","45","48","109","41","108","116","73","46","25","29","19","7","41","0"
"1500000US240358109022","Block Group 2, Census Tract 8109.02, Queen Anne's County, Maryland","1423","689","22","26","40","43","14","0","14","16","24","48","0","19","7","59","128","22","66","10","67","60","4","0","0","734","29","0","62","9","7","10","7","0","67","10","24","29","55","106","87","31","79","49","46","12","15","0","0"
"1500000US245100908002","Block Group 2, Census Tract 908, Baltimore city, Maryland","641","261","29","0","0","23","0","0","8","31","0","0","21","23","0","21","26","9","6","0","13","27","0","0","24","380","54","24","0","0","20","7","0","17","41","11","23","13","30","26","43","5","22","0","0","8","0","24","12"
